study_type,condition,case_id,status,error_message,boundary_case_index,current_A,current_density_command_A_cm2,egr_band,egr_fraction_cmd,ambient_supply_p_kPa_g,ambient_supply_T_C,ambient_supply_RH,ambient_supply_wO2,ambient_supply_wN2,ambient_supply_wH2O,historical_stack_in_flow_kg_s,historical_stack_in_flow_SLPM,stack_in_flow_recomputed_kg_s,stack_in_flow_recomputed_SLPM,lambdaO2_initial,lambdaO2_target_error,separator_iter_count,separator_iter_converged,separator_T_initial_C,separator_T_final_C,separator_T_sim_C,separator_p_kPa_g,V_cell_sim,pO2_stack_kPa,p_stack_internal_kPa_abs,pH2_stack_kPa,pAn_stack_kPa_abs,lambda_m,T_stack_C,stack_out_T_sim_C,xO2_ca_in,pO2_ca_in_kPa,RH_ca_in,lambda_O2_actual,m_stack_in_kg_s,m_egr_return_kg_s,m_bench_out_kg_s,liquid_drain_separator_kg_s,condensed_separator_kg_s,separator_out_RH,m_separator_gas_kg_s,maxGasRes_kg_s,Qnet_W,Qgen_W,Qcool_W,Qamb_W,Qgas_W,gas_residual_ok,flow_fixed_ok,humidity_ok,oxygen_starvation_risk,oxygen_ok,pressure_order_ok,separator_ok,normal_operation_ok,risk_label
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_03,ok,,3,114,0.3,low,0.55,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00194381,90.2,0.00185879116888627,86.2548106211726,2.82817392094889,-1.09155030127896,2,1,64.4,67.4053739296633,67.4053739296633,46.1,0.662753834685403,7.91907288444129,152.819848337452,155.322299054,178.246837028718,13.0815830265417,64.8526869648317,67.4053739296633,0.121547790629963,19.6086973233788,0.706143680787979,1.73662361966993,0.00185879116888627,0.000983694640712198,0.000804841069673616,0,0,0.868494981185257,0.000983694640712198,4.11996825544492e-18,91.6040677763268,1078.43300553383,618.366233217646,358.673816267214,9.78888827263932,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_03,ok,,3,114,0.3,low,0.6,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00194381,90.2,0.00185879116888627,86.2548106211726,2.82817392094889,-1.31905758007242,2,1,64.4,67.5058472300202,67.5058472300202,46.1,0.62355307306045,5.48561349363888,152.756652569331,155.273883409437,178.251994984892,13.0851534542976,64.9029236150101,67.5058472300202,0.105099968082893,16.9552523509727,0.757917357353041,1.50911634087646,0.00185879116888627,0.00106771250646294,0.000711808337641962,0,0,0.867949673138287,0.00106771250646294,6.93889390390723e-18,93.8828678714204,1149.93519473774,686.993824250849,359.125937003619,9.93256561185042,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_03,ok,,3,114,0.3,low,0.65,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00194381,90.2,0.00185879116888627,86.2548106211726,2.82817392094889,-1.60828890535775,2,1,64.4,67.7342145541967,67.7344199550869,46.1,0.534013636653408,2.37237572965601,152.695535807254,155.165184668346,178.263588448949,13.0895771458337,65.0172099775435,67.7344199550869,0.0844731233134846,13.6276266185479,0.811629626597118,1.21988501559114,0.00185879116888627,0.00115097619342371,0.000619756411843536,0,0,0.864933479162432,0.00115097619342371,7.58941520739853e-18,99.6629073016636,1313.25512674418,843.118477187466,360.154491146262,10.3192511087923,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_03,ok,,3,114,0.3,low,0.7,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00194381,90.2,0.00185879116888627,86.2548106211726,2.82817392094889,-1.8897875011276,2,1,64.4,69.8807510826158,69.8808106417664,46.1,-0.302328629436107,1.10186639342914e-07,152.693152053428,154.134115974866,178.374443098375,13.1066535901037,66.0904053208832,69.8808106417664,0.0644820033871974,10.4025591964396,0.905653043386673,0.938386419821285,0.00185879116888627,0.00124204551695917,0.000532305221553928,0,0,0.826138503827717,0.00124204551695917,9.31757497464388e-06,145.299315046092,2838.74342009146,2309.19759953825,369.813066690689,14.4334388164281,0,1,1,1,0,1,1,0,gas_residual_high
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_04,ok,,4,152,0.4,mid,0,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00208173,96.6,0.00198983691673063,92.3358198018852,2.27067124418183,-4.44089209850063e-16,2,1,67.5,69.1577689200974,69.1577689200974,56.2,0.731530415231552,17.6992632534654,163.786471375048,164.217317668728,188.008535589563,12.08744997488,66.4788844600487,69.1577689200974,0.20622436550273,35.3520118563055,0.112963994627879,2.27067124418183,0.00198983691673063,0,0.0019867070123681,0,0,0,0,1.73472347597681e-18,95.1499118082129,1270.64603015687,790.764203877536,373.309579540791,11.422334930327,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_04,ok,,4,152,0.4,mid,0.05,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00208173,96.6,0.00198983691673063,92.3358198018852,2.27067124418183,-0.0518141416933613,2,1,67.5,69.1706046627123,69.1706046627123,56.2,0.727805652432114,17.0519586850445,163.713040811576,164.160407642325,188.015335791456,12.1813536173222,66.4853023313562,69.1706046627123,0.200816337504458,34.4249406567017,0.169607890242388,2.21885710248846,0.00198983691673063,9.88121464751912e-05,0.00187743078302863,0,0,0.85646706503493,9.88121464751912e-05,3.68628738645072e-18,95.4146159620695,1279.7046532851,799.531584896171,373.367339323742,11.3911131031168,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_04,ok,,4,152,0.4,mid,0.1,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00208173,96.6,0.00198983691673063,92.3358198018852,2.27067124418183,-0.108067253400808,2,1,67.5,69.1855456905818,69.1855456905818,56.2,0.723466354182732,16.3351015103991,163.640093513673,164.102932055272,188.022208885242,12.2751437120576,66.4927728452909,69.1855456905818,0.195036819253619,33.4341867405516,0.225598379990461,2.16260399078102,0.00198983691673063,0.000196584653709276,0.00176926188338348,0,0,0.85764762012117,0.000196584653709276,1.95156391047391e-18,95.7218434400362,1290.2578266276,809.736969580925,373.434572720244,11.3644408863907,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_04,ok,,4,152,0.4,mid,0.15,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00208173,96.6,0.00198983691673063,92.3358198018852,2.27067124418183,-0.169556479824211,2,1,67.5,69.2031344724283,69.2031344724283,56.2,0.718353948136336,15.5365561986703,163.567637487423,164.044611734869,188.029188464161,12.3688301592324,66.5015672362141,69.2031344724283,0.188816698482356,32.3679025373378,0.280956138353466,2.10111476435761,0.00198983691673063,0.000293327793501752,0.00166219082984326,0,0,0.858768427726611,0.000293327793501752,2.16840434497101e-18,96.0831909958959,1302.69119813243,821.750887859747,373.513720793163,11.3433984836251,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_04,ok,,4,152,0.4,mid,0.2,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00208173,96.6,0.00198983691673063,92.3358198018852,2.27067124418183,-0.237278566375863,2,1,67.5,69.2241274730853,69.2241274730853,56.2,0.712247285155543,14.6411919331826,163.495683857713,163.985060370885,188.036321069546,12.4624281199387,66.5120637365426,69.2241274730853,0.182069853313744,31.2113246043085,0.335705885906052,2.03339267780596,0.00198983691673063,0.000389052056908176,0.00155620822763271,0,0,0.859814883433892,0.000389052056908176,1.16551733542192e-18,96.5148831290478,1317.54260250172,836.090038357437,373.608187569351,11.3294934458817,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_04,ok,,4,152,0.4,mid,0.25,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00208173,96.6,0.00198983691673063,92.3358198018852,2.27067124418183,-0.312496584478344,2,1,67.5,69.2496167233064,69.2496167233064,56.2,0.704827024546013,13.6298967397284,163.424248776872,163.923723969287,188.043673510675,12.555959976532,66.5248083616532,69.2496167233064,0.174687538018313,29.9458112047892,0.389878661302474,1.95817465970348,0.00198983691673063,0.0004837682798668,0.0014513048396004,0,0,0.86076594277059,0.0004837682798668,2.38524477946811e-18,97.0405594019884,1335.5886763041,853.500325792232,373.722887092641,11.3249040172354,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_04,ok,,4,152,0.4,mid,0.3,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00208173,96.6,0.00198983691673063,92.3358198018852,2.27067124418183,-0.396835429237175,2,1,67.5,69.2812490579806,69.2812490579806,56.2,0.695611374491801,12.478173751059,163.353356927086,163.859771828361,188.051346048531,12.6494583879926,66.5406245289903,69.2812490579806,0.166530379866954,28.5474703686925,0.443515857562567,1.87383581494465,0.00198983691673063,0.000577487876553223,0.00134747171195752,0,0,0.861589930184086,0.000577487876553223,4.98732999343332e-18,97.6963788168183,1358.00113723594,875.106610038173,373.865229975397,11.3329184055521,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_04,ok,,4,152,0.4,mid,0.35,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00208173,96.6,0.00198983691673063,92.3358198018852,2.27067124418183,-0.492421803469222,2,1,67.5,69.3216537150236,69.3216537150236,56.2,0.683830710688402,11.1540957849031,163.283048485653,163.791884181306,188.059498082291,12.7429713520579,66.5608268575118,69.3216537150236,0.157416698358009,26.9851575160217,0.496676972463758,1.7782494407126,0.00198983691673063,0.000670223306436039,0.00124470042623836,0,0,0.862236381194101,0.000670223306436039,2.38524477946811e-18,98.5410972395148,1386.65171160581,902.704774352578,374.047047553217,11.3587924604966,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_04,ok,,4,152,0.4,mid,0.4,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00208173,96.6,0.00198983691673063,92.3358198018852,2.27067124418183,-0.60209527823178,2,1,67.5,69.3753693097051,69.3753693097051,56.2,0.668155861560466,9.61524296558483,163.213394561568,163.71779231535,188.068403793839,12.8365713786833,66.5876846548525,69.3753693097051,0.147104972369875,25.2174698885058,0.549456137345663,1.66857596595005,0.00198983691673063,0.000761989111504686,0.00114298366725703,0,0,0.862618398705599,0.000761989111504686,5.14996031930615e-19,99.6776817749415,1424.77294468495,939.394888403114,374.288763182946,11.4116113239451,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_05,ok,,5,228,0.6,mid,0,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00259462,120.4,0.00246429634415107,114.352498568495,1.87472879435769,0,1,1,73.7,73.7,74.1715883323061,73.5,0.701975436942825,16.4255483362848,182.376486026021,180.251424415282,209.172644232364,11.8055505695175,71.385794166153,74.1715883323061,0.20622436550273,39.4558767298099,0.101890688540144,1.87472879435769,0.00246429634415107,0,0.00243930924011853,0,0,0,0,6.93889390390723e-18,98.4868112348589,2013.78560603257,1483.25845770716,417.471753548132,14.5685835424198,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_05,ok,,5,228,0.6,mid,0.05,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00259462,120.4,0.00246429634415107,114.352498568495,1.87472879435769,-0.0510453119558492,2,1,73.7,74.2003011836326,74.2003011836326,73.5,0.696406481642264,15.5423160397573,182.273163962217,180.168536965669,209.18270850866,11.9048532722168,71.4001505918163,74.2003011836326,0.199811494121389,38.2289341127747,0.159570879592496,1.82368348240184,0.00246429634415107,0.000121234785981021,0.00230346093363941,0,0,0.855866569408826,0.000121234785981021,9.75781955236954e-19,99.0712031543668,2034.10115496902,1502.87061226328,417.600959041534,14.5583805098404,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_05,ok,,5,228,0.6,mid,0.1,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00259462,120.4,0.00246429634415107,114.352498568495,1.87472879435769,-0.106536861352174,2,1,73.7,74.2344692253586,74.2344692253586,73.5,0.689774950925124,14.5643947697164,182.17068621861,180.083178530651,209.193083583214,12.004038727312,71.4172346126793,74.2344692253586,0.192953352295047,36.91680012785,0.216548651987146,1.76819193300551,0.00246429634415107,0.000241019776960651,0.00216917799264586,0,0,0.856929204861598,0.000241019776960651,6.28837260041593e-18,99.7672575059679,2058.29297902515,1526.20890411567,417.754712445084,14.5621049584254,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_05,ok,,5,228,0.6,mid,0.15,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00259462,120.4,0.00246429634415107,114.352498568495,1.87472879435769,-0.167275384747132,2,1,73.7,74.2757727829747,74.2757727829747,73.5,0.681753116854625,13.4752937494106,182.069092530345,179.994349884065,209.2038920869,12.1031294482929,71.4378863914873,74.2757727829747,0.185566645142421,35.5035383818738,0.272864920285882,1.70745340961056,0.00246429634415107,0.000359372962418309,0.00203644678703708,0,0,0.8578466856588,0.000359372962418309,1.95156391047391e-18,100.611111409134,2087.55662971433,1554.42106913621,417.94057507894,14.5838740900456,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_05,ok,,5,228,0.6,mid,0.2,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00259462,120.4,0.00246429634415107,114.352498568495,1.87472879435769,-0.234263064011432,2,1,73.7,74.3267216948403,74.3267216948403,73.5,0.671851250882424,12.2544525236165,181.968443056206,179.900564744734,209.215316605251,12.2021596527707,71.4633608474201,74.3267216948403,0.177547535621477,33.969282252779,0.32857376633737,1.64046573034626,0.00246429634415107,0.000476313656797367,0.00190525462718947,0,0,0.858572163812613,0.000476313656797367,2.81892564846231e-18,101.657512193518,2123.67863678092,1589.22143633274,418.169840996732,14.6298472579297,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_05,ok,,5,228,0.6,mid,0.25,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00259462,120.4,0.00246429634415107,114.352498568495,1.87472879435769,-0.3087717146759,2,1,73.7,74.3912795087289,74.3912795087289,73.5,0.65929548675045,10.8758935216008,181.868834704297,179.799483587413,209.22764480173,12.3011815863735,71.4956397543645,74.3912795087289,0.168764773812697,32.2889203497142,0.383752078261115,1.56595707968179,0.00246429634415107,0.000591863524609504,0.00177559057382851,0,0,0.859031894929227,0.000591863524609504,2.98155597433514e-19,102.994669626133,2169.48206433436,1633.3172805488,418.460345810602,14.709768348826,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_05,ok,,5,228,0.6,mid,0.3,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00259462,120.4,0.00246429634415107,114.352498568495,1.87472879435769,-0.392441512488655,2,1,73.7,74.4761998121267,74.4761998121267,73.5,0.642766083784274,9.30628755047452,181.770436868658,179.68712942924,209.241366107541,12.4002777658111,71.5380999060634,74.4761998121267,0.159049762999755,30.4301959059281,0.4385198587555,1.48228728186903,0.00246429634415107,0.000706048815627555,0.0016474472364643,0,0,0.859100691825404,0.000706048815627555,3.46944695195361e-18,104.776980746939,2229.78132635497,1691.32159213955,418.842480046647,14.8402734218296,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_05,ok,,5,228,0.6,mid,0.35,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00259462,120.4,0.00246429634415107,114.352498568495,1.87472879435769,-0.487429260376945,2,1,73.7,74.5943365057911,74.5943365057911,73.5,0.619748133557232,7.50208007968974,181.673582141706,179.555943708898,209.25741159503,12.4995886096881,71.5971682528955,74.5943365057911,0.148181607996092,28.3508461498523,0.49308970878065,1.38729953398074,0.00246429634415107,0.000818905997562283,0.00152082542404424,0,0,0.858541368580121,0.000818905997562283,4.77048955893622e-18,107.309493252767,2313.75080878322,1772.01413067198,419.374085038087,15.0530998203782,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_05,ok,,5,228,0.6,mid,0.4,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00259462,120.4,0.00246429634415107,114.352498568495,1.87472879435769,-0.596651049029168,2,1,73.7,74.7764706017298,74.7764706017298,73.5,0.584217333955511,5.40481841871438,181.578630724533,179.434690076754,209.272266824011,12.5263559723104,71.6882353008649,74.7764706017298,0.135862090698029,25.9938145028004,0.547942834871616,1.27807774532852,0.00246429634415107,0.000930503375968212,0.00139575506395232,0,0,0.856801280672918,0.000930503375968212,8.67361737988404e-18,111.329704794834,2443.3671657303,1896.41962903335,420.193672388965,15.4241595131521,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_06,ok,,6,266,0.7,mid,0,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.002868305,133.1,0.00270450496048408,125.499070092069,1.76354485331628,0,1,1,77.1,77.1,76.914612107123,82,0.690820307142816,15.8257815702633,191.633787995037,185.878084290005,219.214974528411,11.7730217281041,74.5573060535615,76.914612107123,0.20622436550273,41.5181203848372,0.0917957786128903,1.76354485331628,0.00270450496048408,0,0.00268993869020973,0,0,0,0,6.07153216591882e-18,83.1770872292719,2396.89277280017,1854.18385462357,446.015421773705,13.5164091736327,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_06,ok,,6,266,0.7,mid,0.05,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.002868305,133.1,0.00270450496048408,125.499070092069,1.76354485331628,-0.0515182424648104,1,1,77.1,77.1,76.9539505426383,82,0.684273981435226,14.8374151140665,191.50661578175,185.768894604311,219.224400466782,11.8772096059192,74.5769752713192,76.9539505426383,0.199322317829321,40.128565636988,0.149471713456193,1.71202661085147,0.00270450496048408,0.000133603962655439,0.00253847529045333,0,0,0.866409683283727,0.000133603962655439,1.30104260698261e-18,83.9671724005604,2424.75393501168,1881.05376220608,446.192441573183,13.5405588318598,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_06,ok,,6,266,0.7,mid,0.1,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.002868305,133.1,0.00270450496048408,125.499070092069,1.76354485331628,-0.107478786408169,1,1,77.1,77.1,77.0012890653215,82,0.676391936502012,13.7433536703105,191.380654486814,185.655219430514,219.234226374068,11.9812384320487,74.6006445326608,77.0012890653215,0.191954367637273,38.6452130645739,0.206388462022538,1.65606606690811,0.00270450496048408,0.000265438549706029,0.00238894694735426,0,0,0.869110102441491,0.000265438549706029,3.46944695195361e-18,84.9196354027616,2458.29991824744,1913.3880854268,446.405461115405,13.5867363024699,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_06,ok,,6,266,0.7,mid,0.15,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.002868305,133.1,0.00270450496048408,125.499070092069,1.76354485331628,-0.168685695575729,1,1,77.1,77.1,77.0593168196448,82,0.66672450323864,12.5251843456663,191.255980684856,185.535189754587,219.244615724452,12.0851447849677,74.6296584098224,77.0593168196448,0.184032056606449,37.0502537962934,0.26260303472285,1.59485915774055,0.00270450496048408,0.000395529993981423,0.0022413366325614,0,0,0.87198701674064,0.000395529993981423,2.60208521396521e-18,86.0921646532306,2499.44451421635,1953.02362777389,446.666581319743,13.6621404694825,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_06,ok,,6,266,0.7,mid,0.2,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.002868305,133.1,0.00270450496048408,125.499070092069,1.76354485331628,-0.236146438042762,1,1,77.1,77.1,77.1322094416193,82,0.654573094025601,11.1599382443565,191.132715903709,185.405912859287,219.255821822288,12.1889856217602,74.6661047208097,77.1322094416193,0.175445016298066,35.3214679062082,0.31819389464167,1.52739841527352,0.00270450496048408,0.000523907457986443,0.00209562983194577,0,0,0.875114911656813,0.000523907457986443,7.80625564189563e-18,87.5758159109899,2551.16091182704,2002.81253068336,446.994592184023,13.7779730486659,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_06,ok,,6,266,0.7,mid,0.25,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.002868305,133.1,0.00270450496048408,125.499070092069,1.76354485331628,-0.311141971977782,1,1,77.1,77.1,77.2269214067841,82,0.638773309197004,9.61856299451926,191.011068200619,185.262581609448,219.268266081745,12.2928522901036,74.7134607033921,77.2269214067841,0.166053470557292,33.4307149599468,0.373279094734435,1.4524028813385,0.00270450496048408,0.000650605661874056,0.00195181698562217,0,0,0.878618020612635,0.000650605661874056,2.60208521396521e-18,89.5260720141644,2618.40479605755,2067.50500180905,447.42078822624,13.9529340080941,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_06,ok,,6,266,0.7,mid,0.3,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.002868305,133.1,0.00270450496048408,125.499070092069,1.76354485331628,-0.395330326568809,1,1,77.1,77.1,77.3562573092794,82,0.61717881250146,7.86369244494453,190.891433505858,185.096355299634,219.28272443386,12.3969017741806,74.7781286546397,77.3562573092794,0.155677096861729,31.3416915256875,0.428058669092063,1.36821452674747,0.00270450496048408,0.000775671225684821,0.00180989952659792,0,0,0.882725478462021,0.000775671225684821,9.54097911787244e-18,92.2395119931309,2710.31097399379,2155.84712663781,448.002788933709,14.2215464291346,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_06,ok,,6,266,0.7,mid,0.35,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.002868305,133.1,0.00270450496048408,125.499070092069,1.76354485331628,-0.490915016777675,1,1,77.1,77.1,77.5496771151904,82,0.584852052955848,5.8460304181026,190.774406494709,184.938242773878,219.296504462364,12.4345769272469,74.8748385575952,77.5496771151904,0.144076344561554,29.0061700688549,0.482958566303636,1.27262983653861,0.00270450496048408,0.000899185991664483,0.00166991684166261,0,0,0.887973699108751,0.000899185991664483,6.93889390390723e-18,96.3958107574483,2847.89366261991,2287.96132371667,448.873161435114,14.6633667106751,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_06,ok,,6,266,0.7,mid,0.4,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.002868305,133.1,0.00270450496048408,125.499070092069,1.76354485331628,-0.600945687840434,2,1,77.1,77.8855104316867,77.8855104316867,82,0.528571467697444,3.49834057464314,190.662787520823,184.707605016349,219.31665203052,12.441456228615,75.0427552158433,77.8855104316867,0.130918052521443,26.3570769238795,0.539073178785097,1.16259916547585,0.00270450496048408,0.00102133457523006,0.00153200186284509,0,0,0.867281419225568,0.00102133457523006,3.03576608295941e-18,104.198549607412,3087.42383347968,2517.34982874532,450.384380148392,15.4910749785544,1,1,1,1,0,1,1,0,oxygen_limit
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_07,ok,,7,342,0.9,mid,0,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.003514805,163.1,0.00331653329274565,153.899456739937,1.68204890782541,0,2,1,80.5,78.6389069192039,78.6389069192039,98.9,0.673216072018498,16.4176200899512,210.136391010092,201.966459476356,237.578606303375,11.5582574360554,76.4194534596019,78.6389069192039,0.20622436550273,45.6426076948918,0.0927226538008417,1.68204890782541,0.00331653329274565,0,0.00326903998482378,0,0,0,0,6.93889390390723e-18,77.7226187464055,3178.04965391478,2622.14442331481,462.774770245942,15.4078416076183,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_07,ok,,7,342,0.9,mid,0.05,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.003514805,163.1,0.00331653329274565,153.899456739937,1.68204890782541,-0.0507993094362289,2,1,80.5,78.6947131465528,78.6947131465528,98.9,0.665985608917385,15.2723620460028,209.985300684442,201.830756030237,237.588372949223,11.6673031612468,76.4473565732764,78.6947131465528,0.199127326280399,44.0718554890092,0.149851837123272,1.63124959838918,0.00331653329274565,0.000162395250926895,0.003085509767611,0,0,0.877609061183253,0.000162395250926895,4.77048955893622e-18,78.8239627484298,3217.61474800407,2660.2625796969,463.025893863637,15.5023116951049,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_07,ok,,7,342,0.9,mid,0.1,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.003514805,163.1,0.00331653329274565,153.899456739937,1.68204890782541,-0.106063271684382,2,1,80.5,78.762749090447,78.762749090447,98.9,0.657166258881596,14.0046872695995,209.835677651961,201.687089353609,237.598728076696,11.7764175791745,76.4813745452235,78.762749090447,0.191535812919474,42.3916637944026,0.206337673032955,1.57598563614103,0.00331653329274565,0.000322697018999982,0.00290427317099984,0,0,0.878434664238127,0.000322697018999982,9.21571846612679e-19,80.1707850674962,3265.87423139991,2706.73417852119,463.332050223871,15.6372175873447,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_07,ok,,7,342,0.9,mid,0.15,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.003514805,163.1,0.00331653329274565,153.899456739937,1.68204890782541,-0.1665994527592,2,1,80.5,78.8474331502743,78.8474331502743,98.9,0.646183113560708,12.5932603119318,209.687677357827,201.532148674034,237.609913580505,11.8856639148241,76.5237165751371,78.8474331502743,0.183356693171801,40.5814201162488,0.262256183127365,1.51544945506621,0.00331653329274565,0.000480938294160953,0.0027253170002454,0,0,0.878932513661595,0.000480938294160953,1.30104260698261e-18,81.8567421749389,3325.97400259581,2764.57718082865,463.713121749266,15.8269578429492,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_07,ok,,7,342,0.9,mid,0.2,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.003514805,163.1,0.00331653329274565,153.899456739937,1.68204890782541,-0.233421429876471,2,1,80.5,78.9558714416448,78.9558714416448,98.9,0.632110963184732,11.0114414169935,209.54155482224,201.360615970511,237.622318495809,11.9951438039745,76.5779357208224,78.9558714416448,0.174473496481688,38.6153466088096,0.317719555543411,1.44862747794894,0.00331653329274565,0.00063715856513795,0.0025486342605518,0,0,0.878970176439666,0.00063715856513795,2.16840434497101e-18,84.0356046838224,3402.97680945315,2838.64537409977,464.201085344983,16.0947453245667,1,1,1,0,1,1,1,1,ok
