condition,case_id,boundary_case_index,boundary_current_A,boundary_current_density_A_cm2,current_A,current_density_command_A_cm2,egr_fraction_cmd,air_flow_scale,cathode_flow_nlpm_cmd,V_cell_sim,P_stack_sim_W,pO2_stack_kPa,p_stack_internal_kPa,T_stack_C,Q_net_stack_W,Q_gen_W,Q_cool_W,Q_amb_W,Q_gas_W,lambda_O2_actual,m_bench_air_in_kg_s,m_egr_return_kg_s,m_bench_out_kg_s,m_separator_gas_kg_s,alpha_EGR_actual,dq60_speed_rpm,dq60_flow_lpm,dq60_dp_kPa,dq60_pressure_ratio,dq60_power_W,dq60_map_flow_clamped,p_dq60_in_kPa,T_dq60_in_C,p_dq60_out_kPa,T_dq60_out_C,T_ca_in_C,p_ca_in_kPa,xO2_ca_in,pO2_ca_in_kPa,RH_ca_in,T_separator_C,liquid_drain_separator_kg_s,coolant_flow_L_min,coolant_inlet_temp_C,coolant_outlet_temp_C,h_cool_effective_W_K,current_density_target_A_cm2,air_flow_control,study_type,oxygen_ok,thermal_ok,humidity_ok,pressure_order_ok,dq60_map_ok,normal_operation_ok,risk_label,life_model_version,life_equivalent_duration_h,life_voltage_factor,life_humidity_factor,life_temperature_factor,life_current_factor,life_cycling_factor,life_damage_rate_mV_h,life_delta_V_deg_mV,life_damage_index,life_projected_to_EOL_h,life_ECSA_ratio_proxy,life_high_potential_exposure_V_h,life_dry_exposure_h,life_high_potential_margin_mV,life_interpretation_status,life_group_key,life_rate_ratio_to_noEGR,life_benefit_vs_noEGR_pct,life_source_file
constant_current_fixed_flow,bench_076A,2,76,0.2,76,0.2,0.2,1,71.8,0.768895114553727,934.976459297332,16.275146718225,148.70599307892,63.4798732808125,-82.9528630689664,589.887540702668,323.877302863679,346.320518584574,2.64258232338216,2.32007627631603,0.00154729,0.000213401168743868,0.000853604674975472,0.000213401168743868,0.2,3000,73.0533884779084,29,1.22794262134015,50.7808576647297,1,127.225,61.9282206296936,156.225,94.5841652695611,61.2,156.225,0.180098869124178,28.1359458289247,0.668966505964436,66.4798732808125,0,6,63.2,64.6,1157.22837822702,0.2,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.15224632033522,1.00589639440034,1.09778987655997,1,1,0.0152685940631606,0.0152685940631606,0.000203581254175475,4912.0436164425,0.99991856749833,0,0.031033494035564,-31.104885446273,usable,constant_current_fixed_flow|j=0.2,0.906305833454382,9.36941665456178,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_076A,2,76,0.2,76,0.2,0.25,1,71.8,0.76686812039981,932.511634406169,15.8190480552932,148.653454089855,63.4818744387351,-82.8379661527174,592.352365593831,326.191280019391,346.338526707939,2.66052501921806,2.29121034947172,0.00154729,0.000268377755942767,0.000805133267828301,0.000268377755942767,0.25,3000,73.1980538410324,29,1.22794262134015,50.8093416397814,1,127.225,62.116172549289,156.225,94.7904345464283,61.2,156.225,0.176373748247723,27.5539888200005,0.687184583827759,66.4818744387351,0,6,63.2,64.6,1157.22192293547,0.2,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.13486182450547,1.0010055197449,1.09784816870664,1,1,0.0149659051059281,0.0149659051059281,0.000199545401412375,5011.39085602593,0.999920181839435,0,0.0128154161722409,-33.13187960019,usable,constant_current_fixed_flow|j=0.2,0.888338968494371,11.1661031505629,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_076A,2,76,0.2,76,0.2,0.3,1,71.8,0.764533192821949,929.67236247149,15.3122333939621,148.598878373894,63.4841809995766,-82.705505908473,595.19163752851,328.858400334229,346.359283106308,2.67945999644568,2.25805932614351,0.00154729,0.000324080576862505,0.000756188012679179,0.000324080576862505,0.3,3000,73.3487515606658,29,1.22794262134015,50.8382327195622,1,127.225,62.3068107553021,156.225,94.9996519089444,61.2,156.225,0.172321241743113,26.9208859913178,0.705847413658422,66.4841809995766,0,6,63.2,64.6,1157.21459500871,0.2,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.11516117514452,1,1.09791535997873,1,1,0.0146922309965173,0.0146922309965173,0.000195896413286897,5104.73868929629,0.999921641434685,0,0,-35.4668071780511,usable,constant_current_fixed_flow|j=0.2,0.872094352860577,12.7905647139423,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_076A,2,76,0.2,76,0.2,0.35,1,71.8,0.761813039003897,926.364655428738,14.7452791610551,148.542101186749,63.4868696668343,-82.5510262401821,598.499344571262,331.967357394134,346.383478022033,2.6995353952772,2.21976182901488,0.00154729,0.000380554639310126,0.000706744330147377,0.000380554639310126,0.35,3000,73.506318800369,29,1.22794262134015,50.8675625596962,1,127.225,62.500344127825,156.225,95.2120465941697,61.2,156.225,0.167883093037704,26.2275362098154,0.724987810924561,66.4868696668343,0,6,63.2,64.6,1157.20620119078,0.2,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.09264109952264,1,1.09799368623031,1,1,0.0143965563430992,0.0143965563430992,0.000191954084574657,5209.57916689223,0.99992321836617,0,0,-38.1869609961031,usable,constant_current_fixed_flow|j=0.2,0.854543839559295,14.5456160440705,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_076A,2,76,0.2,76,0.2,0.4,1,71.8,0.758601466283378,922.459383000588,14.1062277552053,148.482936775105,63.4900458185944,-82.3683872576577,602.404616999412,335.640001664367,346.412059735095,2.72094285760807,2.17521651616661,0.00154729,0.000437850080537354,0.000656775120806031,0.000437850080537354,0.4,3000,73.6717948261341,29,1.22794262134015,50.8973686063907,1,127.225,62.6970197561957,156.225,95.427889772195,61.2,156.225,0.162985610888571,25.462427061067,0.744642860354568,66.4900458185944,0,6,63.2,64.6,1157.19648464823,0.2,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.06663730812432,1,1.09808621946715,1,1,0.0140551167506502,0.0140551167506502,0.000187401556675336,5336.13496995892,0.99992503937733,0,0,-41.3985337166221,usable,constant_current_fixed_flow|j=0.2,0.83427683310613,16.572316689387,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_076A,2,76,0.2,76,0.2,0.45,1,71.8,0.754748111788778,917.773703935154,13.3796672075607,148.421174760212,63.4938586523254,-82.1488656894784,607.090296064846,340.048852625686,346.446370848243,2.74393828039558,2.12299306101996,0.00154729,0.000496023022799854,0.000606250361199821,0.000496023022799854,0.45,3000,73.8464920361318,29,1.22794262134015,50.927696179949,1,127.225,62.8971366870877,156.225,95.6475096340874,61.2,156.225,0.157534097612962,24.6107643995849,0.764854826256852,66.4938586523254,0,6,63.2,64.6,1157.18509540121,0.2,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.03625249834836,1,1.09819730963577,1,1,0.0136561164694741,0.0136561164694741,0.000182081552926322,5492.04454777823,0.999927167378829,0,0,-45.2518882112221,usable,constant_current_fixed_flow|j=0.2,0.810593167086591,18.9406832913409,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_076A,2,76,0.2,76,0.2,0.5,1,71.8,0.750032053808832,912.03897743154,12.5453767659226,148.356575850018,63.4985273498786,-81.8795919455603,612.82502256846,345.447353709055,346.488383740746,2.76887706421915,2.06120047874113,0.00154729,0.000555136607325897,0.000555136607325897,0.000555136607325897,0.5,3000,74.0321007790726,29,1.22794262134015,50.9586018291952,1,127.225,63.1010680587312,156.225,95.8713156832621,61.2,156.225,0.151404656477565,23.6531924582075,0.785672405838656,66.4985273498786,0,6,63.2,64.6,1157.171541735,0.2,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,0,1,dq60_map_extrapolation,pemfc_life_v01,1,1.00024043246549,1,1.0983333480065,1,1,0.0131831690760156,0.0131831690760156,0.000175775587680207,5689.072147034,0.999929689764928,0,0,-49.9679461911681,usable,constant_current_fixed_flow|j=0.2,0.782520184084,21.7479815916,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_114A,3,114,0.3,114,0.3,0,1,90.2,0.760182376384922,1386.5726545261,16.8122630458994,150.66724413862,64.8712356788204,-7.02719739575629,900.723345473902,544.98641407665,358.841261653332,3.92286713967623,2.16848793764095,0.00194381,0,0.0014055569620216,0,0,3000,87.4437021549634,28.2556297845037,1.21233759307532,59.7768921711017,0,133.069370219716,62.3,161.32500000422,92.899438575588,62.3,161.32500000422,0.192227825710133,31.0111539834983,0.600000000015693,67.8712356788204,0,6,64.4,66.3,1156.50499011625,0.3,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,1,1,ok,pemfc_life_v01,1,1.07935951428354,1.0612244897767,1.13890265437115,1,1,0.015654573458555,0.015654573458555,0.000208727646114066,4790.93219617643,0.999916508941554,0,0.099999999984307,-39.817623615078,usable,constant_current_fixed_flow|j=0.3,1,0,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_114A,3,114,0.3,114,0.3,0.05,1,90.2,0.758469514805133,1383.44839500456,16.4104679717293,150.583868264018,64.8737751040157,-6.88575562033877,903.847604995438,547.922811172596,358.864113651254,3.94643579192602,2.1467138913631,0.00194381,7.06414280008987e-05,0.00134218713201707,7.06414280008987e-05,0.05,3000,87.6245655349959,28.2375434465004,1.21220167646301,59.7771945036779,0,133.069370219716,62.5025611874168,161.306913666216,93.1021545252675,62.3,161.306913666216,0.188862553219731,30.4648355669964,0.619908488059666,67.8737751040157,0,6,64.4,66.3,1156.50401747244,0.3,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,1,1,ok,pemfc_life_v01,1,1.06558224750177,1.03927336909116,1.13897876602019,1,1,0.0151360881757958,0.0151360881757958,0.00020181450901061,4955.04512981981,0.999919274196396,0,0.0800915119403339,-41.530485194867,usable,constant_current_fixed_flow|j=0.3,0.966879628874469,3.31203711255308,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_114A,3,114,0.3,114,0.3,0.1,1,90.2,0.756537565610354,1379.92451967329,15.9711100501042,150.497326938214,64.8766406563174,-6.72604663828227,907.371480326713,551.236316450881,358.88990042779,3.97131008632484,2.12225793309403,0.00194381,0.000142038201034408,0.00127834380930967,0.000142038201034408,0.1,3000,87.8118584838722,28.2188141516128,1.21206092810855,59.7766001530898,0,133.069370219716,62.7074976617817,161.288184371329,93.3067867550715,62.3,161.288184371329,0.185254955113983,29.8794353561263,0.640326559704388,67.8766406563174,0,6,64.4,66.3,1156.50293180982,0.3,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,1,1,ok,pemfc_life_v01,1,1.05025368744504,1.02180154781662,1.13906465708531,1,1,0.0146686583696887,0.0146686583696887,0.000195582111595849,5112.94203667461,0.999921767155362,0,0.0596734402956119,-43.462434389646,usable,constant_current_fixed_flow|j=0.3,0.937020635440722,6.29793645592778,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_114A,3,114,0.3,114,0.3,0.15,1,90.2,0.754340380789464,1375.91685455998,15.4882578460056,150.407358284423,64.8799010925747,-6.54419403753967,911.379145440018,555.006434953519,358.919240717053,3.9976638069845,2.09465794512089,0.00194381,0.000214235736365783,0.00121400250607277,0.000214235736365783,0.15,3000,88.0063036619019,28.1993696338098,1.21191480494158,59.7749939764509,0,133.069370219716,62.9149866458859,161.268739853526,93.5134535468264,62.3,161.268739853526,0.181369087512366,29.249164191503,0.661290304204119,67.8799010925747,0,6,64.4,66.3,1156.5017115836,0.3,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,1,1,ok,pemfc_life_v01,1,1.03308849654484,1.00917412580781,1.13916239037055,1,1,0.0142518261859717,0.0142518261859717,0.000190024349146289,5262.48348957721,0.999923990260342,0,0.0387096957958809,-45.6596192105361,usable,constant_current_fixed_flow|j=0.3,0.910393772382426,8.96062276175742,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_114A,3,114,0.3,114,0.3,0.2,1,90.2,0.751817563892196,1371.31523653937,14.954629718594,150.313665415813,64.8836464026122,-6.33511795454555,915.980763460634,559.33722385809,358.952944325869,4.02571323122097,2.06334222667562,0.00194381,0.000287284086412819,0.00114913634565127,0.000287284086412819,0.2,3000,88.2087644176481,28.1791235582352,1.21176265816624,59.772237323488,0,133.069370219716,63.1252332374721,161.248493777951,93.722289024018,62.3,161.248493777951,0.177161020916568,28.5669477789607,0.682840172363903,67.8836464026122,0,6,64.4,66.3,1156.50032924285,0.3,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,1,1,ok,pemfc_life_v01,1,1.01372506483838,1.0018028143949,1.13927466602337,1,1,0.0138839205044655,0.0138839205044655,0.00018511894005954,5401.93239912873,0.999925952423976,0,0.0171598276360969,-48.182436107804,usable,constant_current_fixed_flow|j=0.3,0.886892290053305,11.3107709946695,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_114A,3,114,0.3,114,0.3,0.25,1,90.2,0.748888386780048,1365.97241748681,14.3611824710348,150.215909751475,64.8879968739047,-6.09201874177166,921.323582513193,564.367774145172,358.992093705517,4.05573340427612,2.0275953017128,0.00194381,0.000361238566681967,0.0010837157000459,0.000361238566681967,0.25,3000,88.4202847475239,28.1579715252476,1.21160370323204,59.7681613782079,0,133.069370219716,63.3384783796885,161.227341744963,93.933447713883,62.3,161.227341744963,0.172576435585007,27.8240399571916,0.705021762077296,67.8879968739047,0,6,64.4,66.3,1156.49874891503,0.3,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,1,1,ok,pemfc_life_v01,1,0.991697558081009,1,1.13940509376656,1,1,0.0135593429898404,0.0135593429898404,0.000180791239864538,5531.24145146231,0.999927683504054,0,0,-51.1116132199521,usable,constant_current_fixed_flow|j=0.3,0.866158571853671,13.3841428146329,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_114A,3,114,0.3,114,0.3,0.3,1,90.2,0.745442226261447,1359.68662070088,13.6965393437915,150.113702645871,64.8931173412677,-5.80556398850399,927.609379299121,570.288687800842,359.038172182689,4.08808330409334,1.98651015208961,0.00194381,0.000436160463936968,0.00101770774918626,0.000436160463936968,0.3,3000,88.6421445722142,28.1357855427786,1.21143697829427,59.7625580653111,0,133.069370219716,63.5550105432779,161.205155762494,94.1471115746452,62.3,161.205155762494,0.16754728371168,27.0094859683242,0.727886812282322,67.8931173412677,0,6,64.4,66.3,1156.49692289205,0.3,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,1,1,ok,pemfc_life_v01,1,0.966394345380564,1,1.13955862092881,1,1,0.0132151560899433,0.0132151560899433,0.000176202081199244,5675.30186473354,0.99992951916752,0,0,-54.5577737385531,usable,constant_current_fixed_flow|j=0.3,0.844172223850751,15.5827776149249,condition_study_constant_current_egr_scan.csv
constant_current_fixed_flow,bench_114A,3,114,0.3,114,0.3,0.35,1,90.2,0.741322894881102,1352.17296026313,12.946179107581,150.006594813652,64.8992405330153,-5.4625542394753,935.12303973687,577.369073440861,359.093274048223,4.12324648726177,1.93892017970144,0.00194381,0.000512117812925336,0.00095107593828991,0.000512117812925336,0.35,3000,88.8759379592081,28.1124062040792,1.21126128543076,59.7551674325889,0,133.069370219716,63.7751836746509,161.181776423795,94.3635014847131,62.3,161.181776423795,0.16198706571877,26.1093630102294,0.751494493484587,67.8992405330153,0,6,64.4,66.3,1156.49478609777,0.3,fixed_noEGR_reference,constant_current_fixed_flow,1,1,1,1,1,1,ok,pemfc_life_v01,1,0.936994104744351,1,1.13974223386577,1,1,0.0128151810487246,0.0128151810487246,0.000170869080649662,5852.43389967276,0.99993165236774,0,0,-58.677105118898,usable,constant_current_fixed_flow|j=0.3,0.818622179815531,18.1377820184469,condition_study_constant_current_egr_scan.csv
