case_id,case_index,current_A,current_density_A_cm2,egr_fraction_cmd,V_cell_sim,P_stack_sim_W,pO2_stack_kPa,p_stack_internal_kPa,pH2_stack_kPa,p_an_internal_kPa,T_stack_C,lambda_membrane,xO2_stack,RH_stack,Q_net_stack_W,Q_gen_W,Q_cool_W,Q_amb_W,Q_gas_W,E_nernst_V,eta_act_V,eta_ohm_V,eta_con_V,lambda_O2_actual,pO2_core_in_kPa,CO2_voltage_mol_m3,m_bench_air_in_kg_s,m_egr_return_kg_s,m_bench_out_kg_s,m_separator_gas_kg_s,alpha_EGR_actual,dq60_speed_rpm,dq60_flow_lpm,dq60_dp_kPa,dq60_pressure_ratio,dq60_power_W,dq60_map_flow_clamped,p_dq60_in_kPa,T_dq60_in_C,p_dq60_out_kPa,T_dq60_out_C,T_ca_in_C,p_ca_in_kPa,xO2_ca_in,pO2_ca_in_kPa,RH_ca_in,T_separator_C,liquid_drain_separator_kg_s,coolant_flow_L_min,coolant_inlet_temp_C,coolant_outlet_temp_C,Q_cool_bench_signed_W,h_cool_effective_W_K,V_cell_bench,V_cell_error
bench_114A,3,114,0.3,0,0.760182376384922,1386.5726545261,16.8122630458994,150.66724413862,172.940411567046,181.939978927489,64.8712356788204,3.80891253788276,0.111585388994249,0.647771624419537,-7.02719739575629,900.723345473902,544.98641407665,358.841261653332,3.92286713967623,1.19491652804786,0.406202070316534,0.0284540723724095,7.80089739893745e-05,2.16848793764095,31.0111539834983,0.0211228864374442,0.00194381,0,0.0014055569620216,0,0,3000,87.4437021549634,28.2556297845037,1.21233759307532,59.7768921711017,0,133.069370219716,62.3,161.32500000422,92.899438575588,62.3,161.32500000422,0.192227825710133,31.0111539834983,0.600000000015693,67.8712356788204,0,6,64.4,66.3,794.199999999996,1156.50499011625,0.7504,0.00978237638492219
bench_114A,3,114,0.3,0.1,0.756537565610354,1379.92451967329,15.9711100501042,150.497326938214,172.926454776006,181.944899525519,64.8766406563174,3.79013843357096,0.106122217417596,0.644293670973809,-6.72604663828227,907.371480326713,551.236316450881,358.88990042779,3.97131008632484,1.19456252516439,0.409489518843425,0.0284574317366252,7.80089739893745e-05,2.12225793309403,29.8794353561263,0.0201355233445076,0.00194381,0.000142038201034408,0.00127834380930967,0.000142038201034408,0.1,3000,87.8118584838722,28.2188141516128,1.21206092810855,59.7766001530898,0,133.069370219716,62.7074976617817,161.288184371329,93.3067867550715,62.3,161.288184371329,0.185254955113983,29.8794353561263,0.640326559704388,67.8766406563174,0,6,64.4,66.3,794.199999999996,1156.50293180982,0.7504,0.0061375656103545
bench_114A,3,114,0.3,0.2,0.751817563892196,1371.31523653937,14.954629718594,150.313665415813,172.91124569944,181.950262976866,64.8836464026122,3.77024526045189,0.0994894887116551,0.640537113152607,-6.33511795454555,915.980763460634,559.33722385809,358.952944325869,4.02571323122097,1.19410420326018,0.413747603598359,0.028461026795634,7.80089739893745e-05,2.06334222667562,28.5669477789607,0.0189249675133954,0.00194381,0.000287284086412819,0.00114913634565127,0.000287284086412819,0.2,3000,88.2087644176481,28.1791235582352,1.21176265816624,59.772237323488,0,133.069370219716,63.1252332374721,161.248493777951,93.722289024018,62.3,161.248493777951,0.177161020916568,28.5669477789607,0.682840172363903,67.8836464026122,0,6,64.4,66.3,794.199999999996,1156.50032924285,0.7504,0.00141756389219616
bench_114A,3,114,0.3,0.3,0.745442226261447,1359.68662070088,13.6965393437915,150.113702645871,172.894347942167,181.956223629194,64.8931173412677,3.74905271958827,0.0912410999287826,0.636449916328739,-5.80556398850399,927.609379299121,570.288687800842,359.038172182689,4.08808330409334,1.19348528132203,0.41950014757826,0.0284648985083331,7.80089739893745e-05,1.98651015208961,27.0094859683242,0.0174043712751788,0.00194381,0.000436160463936968,0.00101770774918626,0.000436160463936968,0.3,3000,88.6421445722142,28.1357855427786,1.21143697829427,59.7625580653111,0,133.069370219716,63.5550105432779,161.205155762494,94.1471115746452,62.3,161.205155762494,0.16754728371168,27.0094859683242,0.727886812282322,67.8931173412677,0,6,64.4,66.3,794.199999999996,1156.49692289205,0.7504,-0.00495777373855333
bench_114A,3,114,0.3,0.4,0.736301640068875,1343.01419148563,12.0912613913303,149.894062873389,172.874984899874,181.96305616706,64.9067072976802,3.72632642100513,0.0806653789986562,0.631962505780929,-5.043619588102,944.281808514373,586.003061252665,359.160466551514,4.16190029829557,1.192598085991,0.427749335538683,0.0284691014094552,7.80089739893745e-05,1.88330016603814,25.1056821843679,0.0154346705561051,0.00194381,0.000589186199087932,0.000883779298631898,0.000589186199087932,0.4,3000,89.123686796526,28.0876313203474,1.21107510521746,59.7456598659418,0,133.069370219716,63.9994463993624,161.157001540063,94.5828973421276,62.3,161.157001540063,0.155783999109258,25.1056821843679,0.775913147206098,67.9067072976802,0,6,64.4,66.3,794.199999999996,1156.49224697467,0.7504,-0.0140983599311254
bench_152A,4,152,0.4,0,0.74265040294112,1806.1257799528,16.0454361509076,159.729317835569,182.461841814029,192.566253193639,66.5729706750218,3.68348282397912,0.100453920221617,0.620018160092432,86.4688964280472,1243.6022200472,778.0459346482,374.155006697268,4.93238227368017,1.19438623443388,0.413683831432069,0.0379739910866988,7.80089739893745e-05,1.9105825888283,32.9310350905214,0.020606477679617,0.00208173,0,0.00163718208039513,0,0,3000,87.4508306362743,28.2549169363726,1.19735210269675,60.0430311917013,0,143.170083066148,63.8,171.42500000252,92.4993556529828,63.8,171.42500000252,0.192101706810776,32.9310350905214,0.600000000008821,69.5729706750218,0,6,65.9,69.3,1421.2,1156.13646110651,0.7338,0.00885040294112016
bench_152A,4,152,0.4,0.1,0.737480004414815,1793.55137073683,14.9288968646282,159.50328791975,182.443437861293,192.573803129473,66.5831955058038,3.6630881153179,0.0935961700810788,0.615600120267902,87.0456561427379,1256.17662926317,789.869128390154,374.247018639112,5.01482609116561,1.19388267691847,0.418345467028554,0.0379791965011121,7.80089739893745e-05,1.85900425731317,31.4273558534431,0.0192614001730077,0.00208173,0.000165912153483316,0.00149320938134985,0.000165912153483316,0.1,3000,87.8956811855158,28.2104318814484,1.19704138795823,60.0362786876239,0,143.170083066148,64.2609011648159,171.380514947596,92.9570292572938,63.8,171.380514947596,0.183377648637902,31.4273558534431,0.649441305980831,69.5831955058038,0,6,65.9,69.3,1421.2,1156.13923346994,0.7338,0.00368000441481509
bench_152A,4,152,0.4,0.2,0.730426467863117,1776.3971698431,13.5459758540055,159.254926620694,182.422625422892,192.582343993653,66.5971562961719,3.64131277690821,0.0850584414651652,0.610758029437808,87.8348682045399,1273.3308301569,806.01228887463,374.372649968183,5.11102310954599,1.19319582706768,0.424706529808314,0.0379848204222618,7.80089739893745e-05,1.7913174251489,29.6517227346672,0.0175665936914609,0.00208173,0.000336651060606577,0.00134660424242631,0.000336651060606577,0.2,3000,88.3827170808831,28.1617282919117,1.19670120802333,60.0236070643025,0,143.170083066148,64.7374683170138,171.33181135806,93.4275396295926,63.8,171.33181135806,0.173066066947131,29.6517227346672,0.70215382558626,69.5971562961719,0,6,65.9,69.3,1421.2,1156.14288115941,0.7338,-0.00337353213688296
bench_152A,4,152,0.4,0.3,0.720152694211068,1751.41135232132,11.7778217443137,158.979117123331,182.39813271989,192.592399158199,66.6175074583752,3.61789476270077,0.074084080710908,0.605394357731482,88.9884756824349,1298.31664767868,829.544764904895,374.555787355863,5.22761973548973,1.19219554584227,0.433973891576883,0.0379909510803257,7.80089739893745e-05,1.69965896457722,27.49067960878,0.0153609306188163,0.00208173,0.000513010016902603,0.00119702337277274,0.000513010016902603,0.3,3000,88.9255816353576,28.1074418364642,1.19632203344799,60.0029156602669,0,143.170083066148,65.2335875522441,171.277524902612,93.9137687917938,63.8,171.277524902612,0.160503718304028,27.49067960878,0.758798816859805,69.6175074583752,0,6,65.9,69.3,1421.2,1156.14793298929,0.7338,-0.0136473057889324
bench_152A,4,152,0.4,0.4,0.703538289924758,1711.00512109701,9.41945153958436,158.668731510378,182.367140457265,192.605129028,66.650443605394,3.59248734074271,0.0593655186495788,0.599370477318804,90.8624217513219,1338.72287890299,867.629505157925,374.852175200111,5.37877679363083,1.19057812849349,0.448964115922911,0.0379977136718286,7.80089739893745e-05,1.57020370336139,24.7508077732079,0.0123645687884922,0.00208173,0.000696015213869493,0.00104402282080424,0.000696015213869493,0.4,3000,89.5466768287989,28.0453323171201,1.19588821712259,59.9708221650584,0,143.170083066148,65.7559992962166,171.215415383268,94.4208404935524,63.8,171.215415383268,0.144559458725156,24.7508077732079,0.82030291980936,69.650443605394,0,6,65.9,69.3,1421.2,1156.15550445318,0.7338,-0.030261710075242
