case_id,source_dataset,status,message,current_A,current_density_A_cm2,egr_fraction,V_exp,V_sim,err_V,stack_in_flow_SLPM,stack_in_flow_kg_s,fresh_supply_flow_SLPM,stack_in_p_kPa_g,stack_out_p_kPa_g,cathode_dp_kPa,stack_in_T_C,stack_in_RH,pO2_stack_kPa,pCa_stack_kPa_abs,pCa_out_boundary_kPa_abs,pH2_stack_kPa,pAn_stack_kPa_abs,T_stack_C,xO2_stack,RH_stack,pO2_in_kPa,xO2_in,RH_in,lambda_m,lambda_ca,lambda_an,mMem_kg_s,N_drag_mol_s,N_diff_mol_s,J_drag_mol_m2_s,J_diff_mol_m2_s,J_net_mol_m2_s,mDrag_kg_s,mDiff_kg_s,mMem_raw_kg_s,mMem_limit_delta_kg_s,mCaOut_kg_s,mIn_kg_s,mIn_error_kg_s,lambdaO2,phaseCa_kg_s,phaseAn_kg_s,condensedCa_kg,condensedAn_kg,psatCa_next_kPa,psatAn_next_kPa,mV_ca_preclip_kg,mV_an_preclip_kg,resO2_kg_s,resN2_kg_s,resH2Oca_kg_s,resH2_kg_s,resH2Oan_kg_s,maxGasRes_kg_s,Qnet_W,Qgen_W,Qcool_W,Qamb_W,Qgas_W,E_Nernst_V,etaAct_V,etaOhm_V,etaCon_V
initial_noegr_11,initial_noegr_steady_xlsx,ok,,646,1.7,0,0.60195,0.600308102711502,-0.00164189728849828,308.8,0.00665464,308.8,150.1,104.4,45.7,75.1,0.4,18.089541920119,224.829871307989,205.725,231.887539885198,268.228540032777,78.9397373652082,0.0804588012032375,1,49.4257515280079,0.196582485942161,0.4,11.068104889855,14.0124232893855,8.12378649032458,-1.08361118491048e-05,0.0973406910758971,0.0979423242257368,0.160099820848515,0.161089349055488,-0.000989301991609122,0.00175361980512579,0.00176445839477743,-1.08385896516443e-05,2.47780253956097e-09,0.00644782038002828,0.00665464,0,1.73337940168276,0.000303985749436399,0,6.07971498872798e-06,0,45.4121101893356,45.4121101893356,0.000229650542786221,3.35460661764081e-05,9.75781955236954e-19,7.37257477290143e-18,-6.50521303491303e-19,1.42301535138722e-19,-4.06575814682064e-20,7.37257477290143e-18,30.8077537566341,6756.55945037392,6187.78019058136,485.457513055859,52.5139929800644,1.1838907048532,0.439480245687712,0.14410235645399,0
initial_noegr_12,initial_noegr_steady_xlsx,ok,,684,1.8,0,0.59018125,0.586653147908834,-0.00352810209116572,326.2,0.00702961,326.2,149.9,99.9,50,75.3,0.4,17.6600232977987,221.565547428202,201.225,232.160899504533,268.356992600482,79.1588075074341,0.0797056379152153,1,49.356603895015,0.196463743238193,0.4,10.9553586854268,14.0143251963834,7.89639217447022,-1.04591840831437e-05,0.101610422282357,0.102191172472867,0.167122405069667,0.168077586304058,-0.000954889704734392,0.00183054020833491,0.001841002585627,-1.04623772920922e-05,3.19320894853815e-09,0.00683400332805001,0.00702961,0,1.72865744111322,0.000299503425510406,0,5.99006851020813e-06,0,45.8190712998484,45.8190712998484,0.00023142416363414,3.33915275177155e-05,1.62630325872826e-19,-7.80625564189563e-18,3.79470760369927e-19,-7.45388993583784e-20,-3.3881317890172e-21,7.80625564189563e-18,37.5455891564287,7303.44394928572,6722.53584459371,487.42911738455,55.9333981510275,1.18362213791187,0.443069340794848,0.153899649208187,0
initial_noegr_13,initial_noegr_steady_xlsx,ok,,722,1.9,0,0.57885625,0.573111816134405,-0.00574443386559509,344.4,0.00742182,344.4,150,94.7,55.3,75.6,0.4,17.2164522857189,217.738496767551,196.025,231.960887114794,268.100533082817,79.4393019608513,0.0790693999513487,1,49.3363220535735,0.196304872390624,0.4,10.8479442064919,14.0162222970067,7.67966611597718,-1.12152040207779e-05,0.105799253878077,0.106421955125654,0.174011930720522,0.175036110404036,-0.00102391188173043,0.00190600318240465,0.00191722131973609,-1.12181373314461e-05,2.93331066815095e-09,0.00724828951353211,0.00742182,0,1.72815361476621,0.000283022993008968,0,5.66045986017937e-06,0,46.3445994161606,46.3445994161606,0.000233498806272091,3.33129316077134e-05,-2.16840434497101e-19,0,-1.02999206386123e-18,-1.35525271560688e-20,2.71050543121376e-20,1.02999206386123e-18,32.6108752793685,7865.62030001535,7284.03455487166,489.953587204161,59.0212826601649,1.18326702013853,0.446467566762702,0.16368763724142,0
cegr0608_001,cegr_0608_txt,ok,,38,0.1,0,0.798,0.798161340872448,0.000161340872448124,57.2,0.00123266,49.9,39.68,32.99,6.69,50.12,0.556,22.3608957819527,138.098256870129,134.315,134.832393819155,146.80034137218,50.4469350456109,0.161920188485662,1,28.0745614716699,0.19910330464643,0.563266663659657,13.5407174652808,13.9880443392505,13.0933905913111,-9.28171980691365e-06,0.00761693337180047,0.00813229909808153,0.0125278509404613,0.0133754919376341,-0.000847391021651011,0.00013722118743433,0.000146505645295686,-9.28445786135671e-06,2.73805444305939e-09,0.00121580489074787,0.00123266,2.16840434497101e-19,5.50288888229954,1.39400970031429e-05,0,2.78801940062858e-07,0,12.6259909459205,12.6259909459205,6.79116836728486e-05,1.20202463449922e-05,-4.60785923306339e-19,-7.58941520739853e-19,8.45338881359792e-19,-2.71050543121376e-20,-3.55753837846806e-20,8.45338881359792e-19,119.385903914293,277.149904749552,-72.108166144592,229.021937866883,0.850229112967744,1.20142677194969,0.393854635275318,0.00941079580192399,0
cegr0608_002,cegr_0608_txt,ok,,38,0.1,0.0536594306,0.794,0.798667917571067,0.00466791757106699,56.2,0.00121111,44.7,39.76,32.84,6.92,51.72,0.512,21.8557562543559,137.922833264566,134.165,133.988421690194,146.877193431806,51.989208854476,0.1584636549079,1,27.8488247518691,0.197390401189843,0.523972255657347,13.4669583060093,13.9005248264768,13.0333917855417,-1.09688117403162e-05,0.00755729026744553,0.00816628698417163,0.0124297537293512,0.0134313930660718,-0.00100141706281639,0.000136146700209306,0.000147117946580208,-1.09712463709013e-05,2.43463058509374e-09,0.00119953589804459,0.00121111,0,5.36203090119047,6.96965954957387e-06,0,1.39393190991477e-07,0,13.6216032349347,13.6216032349347,7.27593021170141e-05,1.28836903488133e-05,2.43945488809238e-19,1.30104260698261e-18,2.21922632180627e-19,-2.37169225231204e-20,3.89635155736978e-20,1.30104260698261e-18,98.3174046937206,276.841906116791,-65.0693718955166,242.902486420665,0.691386897922138,1.19984392087781,0.391885442603338,0.00929056070340524,0
cegr0608_003,cegr_0608_txt,ok,,38,0.1,0.2858217391,0.787,0.795272535887244,0.00827253588724364,59.8,0.00128869,33.6,40.08,32.59,7.49,52.78,0.5004,20.7247155481926,137.949266295359,133.915,133.380294706516,146.933221053811,52.9972874770958,0.150234329654349,1,26.4925740648778,0.187352456171124,0.53547932305189,13.5192095608486,13.948664131579,13.0897549901183,-1.21987116124781e-05,0.0075995211210859,0.00827676731516304,0.0124992123702071,0.0136131041367813,-0.00111370294634666,0.000136907500862276,0.00014910828067751,-1.2200779815234e-05,2.06820275597607e-09,0.00128104114634585,0.00128869,0,5.43010952645466,1.8123064875631e-06,0,3.6246129751262e-08,0,14.3080743863263,14.3080743863263,7.60801207021469e-05,1.35057093037391e-05,-4.06575814682064e-19,-3.03576608295941e-18,-7.08119543904595e-19,1.18584612615602e-19,-3.72694496791892e-20,3.03576608295941e-18,79.3925872332275,278.906298180556,-53.0570659421744,251.975269723513,0.595507165989273,1.19854488978382,0.394130315219346,0.00914203867722591,0
cegr0608_004,cegr_0608_txt,ok,,38,0.1,0.3707279438,0.782,0.789866890353683,0.00786689035368304,56.9,0.001226195,27.2,39.51,32.52,6.99,52.91,0.5565,19.636336377657,137.645589005799,133.845,133.286809284214,146.94188462379,53.1281374830495,0.142658667956513,1,25.4105222835115,0.18042760878696,0.577042010362345,13.5712907221997,14.0022003733018,13.1403810710976,-1.23889107615199e-05,0.00764171379857836,0.00832951903513149,0.012568608221346,0.0136998668340978,-0.00113106751396738,0.000137667613761253,0.000150058617683224,-1.23910039219709e-05,2.09316045094098e-09,0.00121316272703136,0.001226195,0,4.98909989227588,7.00557710474187e-06,0,1.40111542094837e-07,0,14.399312927609,14.399312927609,7.66382054145552e-05,1.36020452904678e-05,-1.02999206386123e-18,-2.05998412772246e-18,-2.15146368602592e-19,-7.79270311473956e-20,-1.6940658945086e-21,2.05998412772246e-18,79.8058543916681,282.192930664961,-51.3326327265161,253.152918124028,0.566790875780197,1.19803473226463,0.399076773760864,0.00909106815008716,0
cegr0608_005,cegr_0608_txt,ok,,38,0.1,0.4680959866,0.777,0.786132512833151,0.0091325128331512,59.8,0.00128869,22.7,39.6,32.43,7.17,53.12,0.616,18.8488341823579,137.744296335847,133.755,133.160537759627,146.953607032116,53.3347944467782,0.136839307933309,1,24.2929041397073,0.172381792724551,0.619123406758072,13.5735244213583,14.0032481368467,13.1438007058699,-1.2646279065151e-05,0.0076435256094994,0.00834561939737416,0.0125715881735188,0.0137263476930496,-0.0011545644083244,0.000137700254042302,0.000150348670217127,-1.26484161748243e-05,2.1371096733304e-09,0.0012743014319503,0.00128869,2.16840434497101e-19,5.02395212970512,8.1043503605945e-06,0,1.6208700721189e-07,0,14.5444236579711,14.5444236579711,7.73821897971277e-05,1.37308065455672e-05,-2.43945488809238e-19,1.30104260698261e-18,7.18283939271647e-19,-1.05032085459533e-19,-6.7762635780344e-21,1.30104260698261e-18,78.6537757689186,284.463432197444,-49.7889147719083,255.0128354059,0.585735794533261,1.19756181626437,0.402362135769565,0.00906716766165217,0
cegr0608_006,cegr_0608_txt,ok,,38,0.1,0.5478621762,0.768,0.777077271285147,0.00907727128514713,57.9,0.001247745,17.4,39.51,32.27,7.24,53.16,0.68,17.2633819793331,137.412431385563,133.595,133.126593736593,146.956764846034,53.3889060034261,0.125631879192168,1,22.689207826272,0.161104894566493,0.679658634572937,13.5766225353642,14.0061473287445,13.1470977419839,-1.27156419585562e-05,0.00764603887143281,0.00835199129409828,0.0125757218280145,0.0137368277863459,-0.00116089701632486,0.000137745531159746,0.000150463461720743,-1.27179305609968e-05,2.28860244057478e-09,0.00122715055188242,0.001247745,0,4.56376183955335,1.42414758085061e-05,0,2.84829516170122e-07,0,14.5826258129316,14.5826258129316,7.76949274746299e-05,1.37654594167979e-05,4.60785923306339e-19,-1.84314369322536e-18,-3.65918233213858e-19,2.03287907341032e-20,1.01643953670516e-20,1.84314369322536e-18,83.9993452191959,289.969019058631,-50.1317162177708,255.499818033454,0.601572023751453,1.19688795679696,0.410751519279208,0.00905916623260216,0
cegr0608_007,cegr_0608_txt,ok,,38,0.1,0.6205626263,0.75,0.768703843152997,0.0187038431529968,59.4,0.00128007,13.5,39.44,32.11,7.33,53.31,0.732,15.8674525702258,137.340758004557,133.435,133.029709414765,146.965781773261,53.5451688943082,0.115533457079794,1,21.0714341612408,0.149692282607472,0.715012783759297,13.5800245618472,14.0087368306013,13.151312293093,-1.29136147613313e-05,0.00764879907832701,0.00836574545279129,0.0125802616419852,0.0137594497578804,-0.00117897129340848,0.000137795257059803,0.000150711246740762,-1.29159896809588e-05,2.37491962751879e-09,0.00125740111528168,0.00128007,0,4.36396240217973,1.61182024936757e-05,0,3.22364049873514e-07,0,14.6934278754208,14.6934278754208,7.82833336270642e-05,1.38642305216903e-05,0,-3.68628738645072e-18,-1.35525271560688e-20,2.37169225231204e-20,-2.03287907341032e-20,3.68628738645072e-18,86.4853233727973,295.060063362978,-48.9644508005358,256.906174107481,0.633016683235716,1.19615236837158,0.418408544496799,0.00903998072178671,0
